"ZONA";"NOM_LOCALIDADE";"NOM_LOCAL";"ENDEREÄO_LOCAL";"BAIRRO_LOCAL";"CEP";"NñMERO DAS SEÄôES";"QTDE. DE SEÄôES";"APTOS"
23;"LAFAIETE COUTINHO";"GRUPO ESCOLAR PROFESSOR ERALDO TINOCO";"RUA FILINTO SOUZA, S/N - ZONA URBANA";"CENTRO";45215000;"370,371,372,373,461";5;1532
23;"LAFAIETE COUTINHO";"PREDIO ESCOLAR EURIDES BARBOSA DA SILVA (AMAZONAS)";"POVOADO  AMAZONAS - ZONA RURAL";"POVOADO AMAZONAS";45215000;378,379;2;752
23;"LAFAIETE COUTINHO";"ESCOLA MUNICIPAL BERNARDO JOSê DE OLIVEIRA (MARIBONDO)";"POVOADO MARIBONDO - ZONA RURAL";"POVOADO MARIBONDO";45215000;380;1;303
23;"LAFAIETE COUTINHO";"CDC  CENTRO DIGITAL DE CIDADANIA (MORRO)";"POVOADO DO MORRO- ZONA RURAL";"POVOADO DO MORRO";45215000;382;1;230
24;"IBIRATAIA";"COLêGIO ESTADUAL ANT‚NIO CARLOS MAGALHéES";"RUA BOM JESUS, N 01 - ZONA URBANA";"MANOEL MASSARANDUBA";45580000;"151,152,153,154,155,156,157,158,216,242";10;3059
24;"IBIRATAIA";"ESCOLA MUNICIPAL MANOEL DE SOUZA MASSARANDUBA";"RUA MARIA ALEXANDRINA, N 02 - ZONA URBANA";"CENTRO";45580000;"159,160,161,162,163";5;1319
24;"IBIRATAIA";"COLêGIO MUNICIPAL JOSê FIRMINO DA SILVA";"RUA LAURO DE FREITAS, N 70 - ZONA URBANA";"JOSê FIRMINO DA SILVA";45580000;"164,165,166,167,168,169,170";7;1590
24;"IBIRATAIA";"ESCOLA MUNICIPAL CASTRO ALVES";"RUA TOBIAS BARRETO, N 25 - ZONA URBANA";"CENTRO";45580000;"171,172,173,174";4;900
24;"IBIRATAIA";"ESCOLA MUNICIPAL MARIANA ANDRADE MEIRA";"RUA BELARMINO DE SOUZA, N 03 - ZONA URBANA";"MANOEL MASSARANDUBA";45580000;"175,176,177,178,179,180";6;1491
24;"IBIRATAIA";"COLêGIO MUNICIPAL PAULO GANEM SOUTO";"RUA SÜLVIO ROSA DE ASSIS, N 13 - ZONA URBANA";"MANOEL PEREIRA DA SILVA";45580000;"181,182,183,184,185,186,215,217,240";9;3225
24;"IBIRATAIA";"ESCOLA MUNICIPAL ERALDO TINOCO DE MELO";"TRAVESSA ANESIA ABDON CALHEIRA, N 10 - ZONA URBANA";"NOVA IBIRATAIA DE BAIXO";45580000;"187,188,189,190,191";5;1729
24;"IBIRATAIA";"COLEGIO ESTADUAL GOVERNADOR CêSAR BORGES";"RUA FLORISVAL ABDON FAIR, S/N - ZONA RURAL";"DISTRITO ALGODAO";45582000;"192,193,194,195";4;1235
24;"IBIRATAIA";"ESCOLA MUNICIPAL MAURO BARREIRA DE ALENCAR";"PRACA MANOEL CONRADO DE ARAñJO, N 54 - ZONA RURAL";"DISTRITO ALGODAO";45580000;"196,198,207";3;882
24;"IPIAñ";"COLêGIO ESTADUAL PROFESSORA CELESTINA BITTENCOURT";"PRAÄA ALBERTO PINTO, S/N - ZONA URBANA";"CENTRO";45570000;"50,51,52,53,54,83,113,117,120,123,148";11;3095
24;"IPIAñ";"CRECHE MUNICIPAL SAGRADA FAMãLIA";"RUA SIQUEIRA CAMPOS, N 162 - ZONA URBANA";"CENTRO";45570000;"55,68,133,146";4;1239
24;"IPIAñ";"COLEGIO MODELO LUIS EDUARDO MAGALHAES";"RUA 2 DE DEZEMBRO, S/N - ZONA URBANA";"SANTANA";45570000;"56,57,58,59,60,93,94,95,108,137,143,144,200,204,205,206";16;3552
24;"IPIAñ";"COLêGIO ESTADUAL DE IPIAñ";"AV. GETULIO VARGAS, N 845 - ZONA URBANA";"CENTRO";45570000;"43,44,45,46,49,61,62,63,64,80,81,82,118,124,126,135,149,150,208,209";20;4731
24;"IPIAñ";"ESCOLA MUNICIPAL DOUTOR SALVADOR DA MATA";"RUA MANOEL MENDES DE ANDRADE, N 116 - ZONA URBANA";"CENTRO";45570000;"71,72,73,88,141,233";6;1958
24;"IPIAñ";"ESCOLA MUNICIPAL CORAÄéO DE JESUS";"PRAÄA CINQUENTENÜRIO, 103 - 133 ZONA URBANA";"CENTRO";45570000;"74,75,76,79,84,85,86,87";8;1976
24;"IPIAñ";"ESCOLA MUNICIPAL MARIA JOSê LESSA DE MORAES";"RUA ANTONIO AUGUSTO SÜ, N 91 - ZONA URBANA";"CONCEICAO";45570000;"77,78,128,129,201,202";6;1604
24;"IPIAñ";"ESCOLA MUNICIPAL AGOSTINHO PINHEIRO";"RUA PEDRO SOUZA MENEZES FILHO, N 46 - ZONA URBANA";"EUCLIDES NETO";45570000;"89,90,91,92,145,214";6;2063
24;"IPIAñ";"ESCOLA MUNICIPAL TERTULINA PEREIRA DE ANDRADE";"AVENIDA NOSSA SENHORA APARECIDA, N 3016 - ZONA URBANA";"NOSSA SENHORA APARECIDA";45570000;"96,97,98,139,236";5;1816
24;"IPIAñ";"ESCOLA MUNICIPAL DR. EUCLIDES NETO";"POVOADO FAZENDA DO POVO - ZONA RURAL";"POVOADO FAZENDA DO POVO";45570000;99,1;2;538
24;"IPIAñ";"ESCOLA MUNICIPAL PRESIDENTE MEDICE";"RUA SAO ROQUE, S/N - ZONA RURAL";"DISTRITO CORREGO DE PEDRAS";45570000;"102,104,121";3;798
24;"IPIAñ";"COLEGIO MUNICIPAL ANGELO JAQUEIRA";"AV LAURO DE FREITAS, 1315 - ZONA URBANA";"CENTRO";45570000;"203,213,218";3;924
24;"IPIAñ";"ESCOLA MUNICIPAL PASTOR PAULO JOSê DA SILVA JñNIOR";"RUA EDVALDO SANTIAGO, N 142 - ZONA URBANA";"DEMOCRACIA";45570000;"47,48,65,66,67,211,212,219";8;2207
24;"IPIAñ";"COLêGIO MUNICIPAL MARIA DAS GRAÄAS CêSAR MENDONÄA";"RUA PENSILV∂NIA, N 540 - ZONA URBANA";"SITIO DO PICA PAU AMARELO";45570000;"221,232,238";3;1170
24;"IPIAñ";"ESCOLA MUNICIPAL ADêLIA DA MATTA";"AVENIDA LAURO DE FREITAS, 732 - ZONA URBANA";"CENTRO";45570000;"226,239,303";3;919
24;"IPIAñ";"CENTRO DE APOIO PEDAG‡GICO DE IPIAñ - CAPI";"AVENIDA GETñLIO VARGAS, 303 - ZONA URBANA";"CENTRO";45570000;225;1;201
24;"IPIAñ";"ESCOLA MUNICIPAL EDVALDO SANTIAGO";"CAMINHO 01, S/N - ZONA URBANA";"ACM";45570000;"224,237,302";3;1063
24;"IPIAñ";"COLêGIO MUNICIPAL JOSê MENDES DE ANDRADE";"RUA EDGAR ARGOLO, 48 - ZONA URBANA";"DEMOCRACIA";45570000;"235,241,301";3;1229
24;"IPIAñ";"CENTRO INTEGRADO DE ENSINO PROF. ALTINO C. CERQUEIRA - MIGUELéO";"AV. PENSILV∂NIA, 351 - ZONA URBANA";"EUCLIDES NETO";45570000;234,243;2;607
24;"JITAñNA";"ESCOLA ARELANO BARREIRA";"RUA EXUPERIO MIRANDA, S/N - ZONA URBANA";"CENTRO";45225000;"249,250,251,252,253,282";6;1337
24;"JITAñNA";"CRECHE E CENTRO DE EDUCAÄéO INFANTIL HILDA ROCHA LOPES";"RUA DA INDEPENDâNCIA, S/N - ZONA URBANA";"CENTRO";45225000;"254,255,256,257,258";5;1318
24;"JITAñNA";"GRUPO ESCOLAR ADELINO HENRIQUE DE SANTANA";"AV. MARIA ELEONORA CAJAYBA, S/N - ZONA URBANA";"CENTRO";45225000;"259,260,261,262";4;1126
24;"JITAñNA";"COLEGIO MUNICIPAL MARIA ELEONORA CAJAYBA";"RUA ALBERICO SILVA OLIVEIRA, S/N - ZONA URBANA";"CENTRO";45585000;"263,265,267,269,271,273";6;2109
24;"JITAñNA";"ESCOLA RITA LIRA";"RUA ORMINIO RIOS, S/N - ZONA URBANA";"CENTRO";45225000;"275,276,277,278";4;1009
24;"JITAñNA";"ESCOLA MUNICIPAL PEDRO VIRGãNIO";"PÄA. PEDRO VIRGãNIO, S/N - ZONA RURAL";"POVOADO SANTA TEREZINHA";45225000;"244,247,281";3;949
24;"JITAñNA";"ESCOLA JULITA REIS FORTE";"RUA ALFREDO BATISTA, S/N - ZONA RURAL";"POVOADO VILA TEMAO";45225000;283;1;394
24;"JITAñNA";"ESCOLA CASTRO ALVES";"RUA AGAPITO FERNANDES, S/N - ZONA URBANA";"CENTRO";45225000;"286,287,288";3;799
24;"JITAñNA";"ESCOLA R‚MULO GALVéO DE CARVALHO";"MARGEM DA RODOVIA 330 - ZONA URBANA";"CENTRO";45225000;"289,290,291,292";4;947
24;"JITAñNA";"ESCOLA MUNICIPAL GISELIA BITTENCOURT PEIXOTO";"RUA VALTENOR PEREIRA LOPES, S/N - ZONA URBANA";"ADELINO HENRIQUE DE SANTANA";45225000;293,294;2;525
24;"JITAñNA";"ESCOLA ESTADUAL GILDA RAMOS DOS SANTOS";"MARGEM DA BR 330, KM 27 - ZONA URBANA";"ADELINO HENRIQUE DE SANTANA";45225000;"295,296,297,298,299,300";6;1644
25;"ILHêUS";"COLêGIO IMPÜCTO";"RUA RAMIRO DE CASTRO 63 - ZONA URBANA";"CENTRO";45650000;"1,3,26,168";4;1242
25;"ILHêUS";"CENTRO EDUCACIONAL ÜLVARO MELO VIEIRA";"AV. CANAVIEIRAS, 92 - ZONA URBANA";"CENTRO";45652125;"4,5,159,204,231,249";6;1724
25;"ILHêUS";"ESCOLA MUNICIPAL HEITOR DIAS";"AV. CANAVIEIRAS, S/N - ZONA URBANA";"CENTRO";45652476;"10,16,24,205,206,227,241,259,271,370,377";11;3940
25;"ILHêUS";"INSTITUTO MUNICIPAL DE EDUCAÄéO";"AV CANAVIEIRAS S/N - ZONA URBANA";"CENTRO";45652400;"9,17,18,19,20,21,28,277,374";9;2806
25;"ILHêUS";"SINDICATO DOS BANCÜRIOS";"RUA ANA NERY 140 - ZONA URBANA";"CENTRO";45653630;29,187;2;671
25;"ILHêUS";"ESCOLA MUNICIPAL PEQUENO DAVI";"AVENIDA ANTONIO CARLOS MAGALHéES, N. 1694 - ZONA URBANA";"MALHADO";45651621;"73,193,201";3;980
25;"ILHêUS";"CCEP DO CHOCOLATE - NELSON SCHAUN";"AV. ANT‚NIO CARLOS MAGALHéES, N 756 - ZONA URBANA";"MALHADO";45651195;"57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,148,184,190,237,272,376";22;7473
25;"ILHêUS";"COLEGIO SéO SEBASTIéO";"RUA EPITÜCIO PESSOA, 42 - ZONA URBANA";"ALTO SéO SEBASTIéO";45653050;121,122;2;623
25;"ILHêUS";"ESCOLA ODETE SALMA MEDAUAR";"AV UBERLANDIA S/N - ZONA URBANA";"MALHADO";45651260;"89,90,91,92,93,164,252";7;1686
25;"ILHêUS";"ESCOLA VOV‚ ISAAC";"RUA DO CANO, S/N, PARQUE INFANTIL - ZONA URBANA";"MALHADO";45650000;"207,208,209,210,211,212,213,214";8;2966
25;"ILHêUS";"COLêGIO MODELO LUãS EDUARDO MAGALHéES";"AV ESPERANÄA S/N - ZONA URBANA";"MALHADO";45658630;"230,235,239,243,246,253,257,263,266,267,269,275,369,371";14;4363
25;"ILHêUS";"ESCOLA MUNICIPAL DE CASTELO NOVO";"DISTRITO CASTELO NOVO - ZONA RURAL";"DISTRITO CASTELO NOVO";45650000;278,28;2;797
25;"ILHêUS";"CENTRO COMUNITARIO DO IGUAPE";"RUA MARIA LUIZA LAVIGNE, S/N - ZONA URBANA";"IGUAPE";45658350;"282,283,284,285,286,366,367,368";8;2798
25;"ILHêUS";"ESCOLA MUNICIPAL DE SAMBAITUBA";"DISTRITO SAMBAITUBA - ZONA RURAL";"DISTRITO SAMBAITUBA";45650000;"287,288,289,290,291,292,293";7;1679
25;"ILHêUS";"ESCOLA MUNICIPAL DE CAROBEIRA";"DISTRITO CAROBEIRA - ZONA RURAL";"DISTRITO CAROBEIRA";45650000;295;1;267
25;"ILHêUS";"ESCOLA MUNICIPAL DE LAGOA ENCANTADA";"POVOADO LAGOA ENCANTADA - ZONA RURAL";"POVOADO LAGOA ENCANTADA";45650000;296;1;367
25;"ILHêUS";"COLêGIO LUIZ PRISCO VIANA";"DISTRITO INEMA - ZONA RURAL";"DISTRITO INEMA";45650000;298,301;2;710
25;"ILHêUS";"ESCOLA MUNICIPAL DE BANCO CENTRAL ";"DISTRITO BANCO CENTRAL - ZONA RURAL";"DISTRITO BANCO CENTRAL";45673000;304,307;2;647
25;"ILHêUS";"PREDIO ESCOLAR DE PONTA DO RAMO";"DISTRITO PONTA DO RAMO - ZONA RURAL";"DISTRITO PONTA DO RAMO";45650000;310,311;2;433
25;"ILHêUS";"ESCOLA MUNICIPAL MANOEL MALAQUIAS REIS II";"AV LAGOA ENCANTADA, S/N - ZONA RURAL";"DISTRITO PONTA DA TULHA";45650000;"312,313,314,315,316";5;1925
25;"ILHêUS";"ESCOLA ROTARY";"TRAV VILA MILITAR - ZONA URBANA";"BARRA";45650000;"317,318,319,320,321,322,323,324,325";9;3477
25;"ILHêUS";"CENTRO SOCIAL URBANO";"RUA DA LINHA - ZONA URBANA              ";"BARRA";45650000;"326,327,328,329,330,331,332";7;1853
25;"ILHêUS";"COLEGIO PAULO AMERICO";"PARQUE INFANTIL S/N - ZONA URBANA";"BARRA";45650000;"333,334,335,336,337,338,339,340,341,373,375";11;3927
25;"ILHêUS";"PRêDIO ESCOLAR DE ARITAGUÜ";"DISTRITO ARITAGUA - ZONA RURAL";"DISTRITO ARITAGUÜ";45650000;"342,343,344,345";4;988
25;"ILHêUS";"ESCOLA MUNICIPAL DO BANCO DO PEDRO (SEDE)";"RUA SULAMêRICA S/N ";"DISTRITO BANCO DO PEDRO";45650000;"346,348,350";3;728
25;"ILHêUS";"COLêGIO ESTADUAL DO IGUAPE";"RUA MARIA LUIZA LAVIGNE, S/N - ZONA URBANA";"IGUAPE";45658350;"355,356,357,358,359";5;1839
25;"ILHêUS";"ESCOLA  MUNICIPAL RAIMUNDO CORREA";"DISTRITO PIMENTEIRA - ZONA RURAL";"DISTRITO PIMENTEIRA";45650000;360;1;132
25;"ILHêUS";"GRUPO ESCOLAR NOSSA SENHORA DAS NEVES";"DISTRITO DE SAO JOSE - ZONA RURAL";"DISTRITO DE SéO JOSê";45650000;"363,364,365,372";4;1312
25;"ILHêUS";"COLêGIO IDEAL";"AV. SOARES LOPES, S/N - ZONA URBANA";"CIDADE NOVA";45652057;"13,31,32";3;1123
25;"ILHêUS";"COLêGIO FâNIX";"AV. ANT‚NIO CARLOS MAGALHéES, S/N - ZONA URBANA";"MALHADO";45651620;"84,85,86,87,88,229,234";7;1651
26;"ILHêUS";"GRUPO ESCOLAR DO BANCO DA VITORIA";"PRACA GUILHERME XAVIER S/N - ZONA URBANA";"BANCO DA VIT‡RIA";45650000;"8,9,10,88,221,224";6;2134
26;"ILHêUS";"ESCOLA MUNICIPAL DO BANCO DA VITORIA";"LOTEAMENTO SANTA CLARA S/N - ZONA URBANA";"BANCO DA VIT‡RIA";45650000;"11,12,13,14,82,255";6;2253
26;"ILHêUS";"COLêGIO DA POLãCIA MILITAR R‚MULO GALVAO - CIERG";"RUA DAVID MAIA, S/N - ZONA URBANA";"PONTAL";45650000;"150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,219,281,389";21;6948
26;"ILHêUS";"ESCOLA NUCLEADA DE JAPU";"DISTRITO DE JAPU SN - ZONA RURAL";"DISTRITO JAPU";45650000;177,179;2;366
26;"ILHêUS";"ESCOLA NUCLEADA DE SANTO ANTONIO";"DISTRITO SANTO ANTONIO SN - ZONA RURAL";"DISTRITO DE SANTO ANT‚NIO";45650000;"181,182,187";3;865
26;"ILHêUS";"ESCOLA NUCLEADA DE COUTO";"DISTRITO COUTO SN - ZONA RURAL";"DISTRITO COUTO";45650000;"183,184,185,186";4;1136
26;"ILHêUS";"GRUPO ESCOLAR  JORGE CALMON";"AV LOMANTO JUNIOR 110 - ZONA URBANA";"OLIVENÄA";45650000;"188,189,190,191,192,237";6;2468
26;"ILHêUS";"GRUPO ESCOLAR DA PROA";"RUA SAO FRANCISCO S/N - ZONA URBANA";"PROA";45650000;"193,194,195,196,197,198";6;1946
26;"ILHêUS";"ESCOLA MUNICIPAL GISêLIA SOARES";"AV NOSSA SENHORA APARECIDA, S/N - ZONA URBANA";"BARREIRA";45650000;"199,200,201,202,203,204,228";7;2187
26;"ILHêUS";"ESCOLA MARIA VITORIA";"DISTRITO MARIA JAPE - ZONA RURAL";"DISTRITO MARIA JAPE";45650000;205;1;371
26;"ILHêUS";"UNIVERSIDADE SANTA CRUZ";"RODOVIA ILHEUS-ITABUNA - ZONA URBANA";"SALOBRINHO";45650000;"206,207,208,209,210,211,212,213,214,223,226";11;3778
26;"ILHêUS";"ESCOLA MUNICIPAL DE CACHOEIRA";"DISTRITO CACHOEIRA - ZONA RURAL";"DISTRITO CACHOEIRA";45650000;215,235;2;704
26;"ILHêUS";"GRUPO ESCOLAR MOISES BOHANA";"EIXO COLETOR PRINCIPAL S/N - ZONA URBANA";"HERNANI SÜ";45650000;"168,169,170,171,172,173,174,175,176,216,217,218,220,222,225,234";16;6050
26;"ILHêUS";"CAIC DARCY RIBEIRO";"EIXO PRINCIPAL, S/N - ZONA URBANA";"HERNANI SÜ";45650000;"238,239,241,242,245,247,251,252,254,256,257,261,263,267,271,275";16;5275
26;"ILHêUS";"ESCOLA NUCLEADA SERGIO CARNEIRO";"RUA LUIZ EDUARDO MAGALHAES, S/N - ZONA URBANA";"OLIVENÄA";45650000;"244,250,264";3;1039
26;"ILHêUS";"ESCOLA MUNICIPAL DR. NELSON DOLIVEIRA";"RUA GARDâNIA, S/N - ZONA URBANA";"NELSON COSTA";45656240;"266,270,273,274,276,277,285,372";8;3254
26;"ILHêUS";"ESCOLA NUCLEADA DE OLIVENÄA SEMENTE DA ESPERANÄA";"PRAÄA CLÜUDIO MAGALHéES , N 07 - ZONA URBANA";"OLIVENÄA";45650000;279,385;2;476
26;"ILHêUS";"CENTRO EDUCATIVO Fê E ALEGRIA";"SEGUNDA TRAVESSA SéO JORGE, S/N - ZONA URBANA";"NOSSA SENHORA DA VIT‡RIA";45650000;"278,282,284,368,374,375,377,380,381,387,391,393";12;4422
26;"ILHêUS";"ESCOLA MUNICIPAL THEMISTOCLES ANDRADE";"RUA SANTA LUZIA, S/N - ZONA URBANA";"TEOT‚NIO VILELA";45650000;"286,287,288,289,290,291,292,293,294,295,370";11;4272
26;"ILHêUS";"COLêGIO NOSSA SENHORA DA VIT‡RIA";"AV LUIZ VIANA FILHO S/N - ZONA URBANA";"CONQUISTA";45650000;"296,297,298,299,300,301,302,303,304,305,306,307,371,382";14;5167
26;"ILHêUS";"GRUPO ESCOLAR SÜ PEREIRA";"RUA AVELINO FERNANDES S/N - ZONA URBANA";"CONQUISTA";45650080;"308,309,310,311,312,313,314,315,316,317,318,319";12;2573
26;"ILHêUS";"GRUPO ESCOLAR EDUARDO CATALéO";"RUA SANTÜREM, S/N, AV ITABUNA - ZONA URBANA";"CENTRO";45650700;"320,321,322,323,324,325,326,327";8;1852
26;"ILHêUS";"ESCOLA PEQUENO PRINCIPE";"AV PAULISTA S/N - ZONA URBANA";"CONQUISTA";45650210;"328,329,330,331";4;888
26;"ILHêUS";"SECRETARIA DE ASSISTâNCIA SOCIAL";"RUA MARIO ALFREDO, S/N, AV ITABUNA - ZONA URBANA";"CENTRO";45650580;"332,334,336,338";4;1031
26;"ILHêUS";"ESCOLA MUNICIPAL PROFESSOR PAULO FREIRE";"RUA PRIMAVERA 10 - ZONA URBANA";"TEOT‚NIO VILELA";45650000;"339,340,341,342,343,344,345,346,347,348,349,373,376,379,383,386,390";17;6460
26;"ILHêUS";"ESCOLA MUNICIPAL PROFESSOR OSVALDO RAMOS";"RUA 31 DE MARÄO, S/N, AV. ITABUNA - ZONA URBANA";"CENTRO";45650330;350,352;2;550
26;"ILHêUS";"GRUPO ESCOLAR D. EDUARDO";"AV PRINCESA ISABEL S/N - ZONA URBANA";"CENTRO";45653660;"354,355,356,357,358,359";6;1760
26;"ILHêUS";"ESCOLA MUNICIPAL PRINCESA ISABEL";"AV PRINCESA ISABEL 1490 - ZONA URBANA";"CENTRO";45650000;"360,361,362,363,364,365,366";7;1590
26;"ILHêUS";"ESCOLA ESTADUAL PROFESSORA HORIZONTINA DA CONCEIÄéO";"EIXO PRINCIPAL SN - ZONA URBANA";"HERNANI SÜ";45656520;"367,378,384,388,392";5;2057
26;"ILHêUS";"COLêGIO ESTADUAL INDãGENA TUPINAMBÜ DE OLIVENÄA";"FAZENDA SéO PEDRO - ZONA RURAL";"POVOADO SAPUCAIEIRA";45650000;369;1;211
27;"ITABUNA";"PAR‡QUIA NOSSA SENHORA DA CONCEIÄéO";"PRAÄA DOS CAPUCHINHOS, S/N - ZONA URBANA";"CONCEIÄéO";45605260;"24,25,26,27,28,29,30,139";8;2912
27;"ITABUNA";"CENTRO TERRITORIAL DE EDUCAÄéO PROFISSIONAL DO LITORAL SUL I I";"AVENIDA MANOEL CHAVES, S/N - ZONA URBANA";"SéO CAETANO";45601095;"46,47,48,49,122,123,124,125,201,213,215,216,217,222,223,226";16;5169
27;"ITABUNA";"COLêGIO ESTADUAL DE ITABUNA";"AVENIDA MANOEL CHAVES, S/N - ZONA URBANA";"SéO CAETANO";45607305;"60,61,62,63,64,65,66,67,68,69,70,71,72,73,259,262";16;6137
27;"ITABUNA";"COLêGIO ESTADUAL DONA AMêLIA AMADO";"AVENIDA MANOEL CHAVES, S/N - ZONA URBANA";"SéO CAETANO";45607300;"74,75,76,77,78,79,129,130,197,203,207,230,240,241,244,280";16;5405
27;"ITABUNA";"CAIC - CENTRO DE ATENÄéO INTEGRAL ∑ CRIANÄA E AO ADOLESCENTE";"CAMINHO 6, URBIS II, S/N - ZONA URBANA";"JARDIM PRIMAVERA";45608470;"80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,126,127,128,198,202,212,219,247";28;7332
27;"ITABUNA";"COLêGIO MODELO LUIZ EDUARDO MAGALHéES";"AVENIDA ANT‚NIO CARLOS MAGALHéES, S/N - ZONA URBANA";"LOMANTO";45601055;"143,200,204,205,208,214,220,225,228,229";10;4188
27;"ITABUNA";"ESCOLA MUNICIPAL MARIETA DE CARVALHO";"VILA DE ITAMARACÜ - ZONA RURAL";"DISTRITO DE ITAMARACÜ";45600000;115;1;363
27;"ITABUNA";"ESCOLA MUNICIPAL JOéO MANGABINHA FILHO";"RUA NOSSA SENHORA DAS GRAÄAS, S/N - ZONA URBANA";"MANGABINHA";45600000;"37,38,39,40,116,117,118,119,120,121,206,211";12;4223
27;"ITABUNA";"COLêGIO BATISTA DE ITABUNA";"RUA CATUCICABA, N 221 - ZONA URBANA";"CONCEIÄéO";45604030;"3,4,5,6,7,8,131,132,133,134,135,136,137,138";14;5486
27;"ITABUNA";"ESCOLA MUNICIPAL LOURIVAL OLIVEIRA SOARES";"RUA DOS BANDEIRANTES, S/N - ZONA URBANA";"FERRADAS";45600000;"14,15,16,17,18,19,109,110,111,196,209,234";12;4896
27;"ITABUNA";"COLêGIO ESTADUAL GENERAL OS‡RIO";"RUA AURORA, S/N - ZONA URBANA";"CONCEIÄéO";45605340;"9,10,11,22,221,224,227,261";8;3193
27;"ITABUNA";"COLêGIO ESTADUAL FêLIX MENDONÄA";"RUA DA FRENTE, S/N - ZONA URBANA";"SARINHA ALC∂NTARA";45608000;"231,232,235,237,238,239,242,245,246,248,249,251,254,256";14;5637
27;"ITABUNA";"COLêGIO ANA FRANCISCA";"TRAVESSA SéO PEDRO ALC∂NTARA - ZONA URBANA";"FERRADAS";45600000;"252,260,283,286,291,296,297";7;2629
27;"ITABUNA";"GRUPO ESCOLAR MUNICIPAL PROFESSOR EVERALDO CARDOSO";"RUA FLORESTA, N 249 - ZONA URBANA";"SéO CAETANO";45607090;"266,267,268,269,285,287,289,293,295";9;3583
27;"ITABUNA";"ESCOLA ESTADUAL ANT‚NIO CARLOS MAGALHéES";"TRAVESSA ELVIRA DE CARVALHO, S/N - ZONA URBANA";"MANGABINHA";45600000;"282,292,298";3;902
27;"ITABUNA";"GRUPO ESCOLAR FREDERICO SMITH LIMA";"RUA B, 39 - ZONA URBANA";"URBIS IV";45600000;"281,284,288,290,294";5;2090
27;"ITABUNA";"COLêGIO DA POLãCIA MILITAR ANT‚NIO CARLOS MAGALHéES";"AV. MANOEL CHAVES, N. 1536 - ZONA URBANA";"JARDIM PRIMAVERA";45601095;"41,42,43,44,45,50,51,52,53,54,55,56,57,58,59";15;4160
27;"ITABUNA";"GRUPO ESCOLAR EWERTON CHALOUP";"AV. ROBERTO SANTOS, S/N - ZONA URBANA";"ZIZO";45606000;"23,31,32,34";4;1462
27;"ITABUNA";"GRUPO ESCOLAR MUNICIPAL PEDRO JER‚NIMO";"RUA VILA NOVA, S/N - ZONA URBANA";"PEDRO GER‚NIMO";45606490;"33,35,36,263,264,265";6;2247
27;"ITABUNA";"UNIME - C∂MPUS 1";"AV. JOSê SOARES PINHEIRO,1600 - ZONA URBANA";"LOMANTO";45600298;"12,13,100,101,102,103,104,105,106,112,113,114,140,141,142,233,257,258,270,271,272,273,274,275,276,277,278,279,299";29;10021
27;"ITAPê";"ESCOLA MUNICIPAL CRISPIN VAZ SODRE";"RUA BERNARDO DE ANDRADE, S/N - ZONA URBANA";"CENTRO";45750000;"167,168,190,192";4;1338
27;"ITAPê";"CENTRO EDUCACIONAL DE ITAPE";"RUA BERNARDO DE ANDRADE, N 106 - ZONA URBANA";"CENTRO";45750000;"170,171,172,173,174,175,177,178,179";9;2983
27;"ITAPê";"ESCOLA ANTONIO CARLOS MAGALHAES";"RUA DUQUE DE CAXIAS, S/N - ZONA URBANA";"ENTRONCAMENTO DE ITAPê";45750000;"193,194,195";3;1172
27;"ITAPê";"CRECHE HELOISA ANDRADE";"RUA PAULO NUNES, 107 - ZONA URBANA";"CENTRO";45750000;"169,184,187,189,191";5;1413
27;"ITAPê";"GRUPO ESCOLAR 31 DE MARÄO";"RUA SANTO ANTONIO, S/N - ZONA RURAL";"DISTRITO ESTIVA DE CIMA";45750000;253;1;237
27;"ITAPê";"COLêGIO ESTADUAL DOM PAULO LOPES DE FARIA";"RUA ANTONIO CARLOS MAGALHéES, 1 - ZONA URBANA";"LUIZ VIANA FILHO";45750000;"165,166,176,180,181,182,183";7;2222
28;"ITABUNA";"COLêGIO AÄéO FRATERNAL DE ITABUNA";"AV AMêLIA AMADO 792 - ZONA URBANA";"CENTRO";45600000;"1,4,6,7,8,9,15,19,63,151,152,153,154,155";14;5087
28;"ITABUNA";"COLêGIO LñCIA OLIVEIRA";"RUA SéO VICENTE DE PAULA, S/N - ZONA URBANA";"CENTRO";45600000;"16,25,44,47,288,297";6;2174
28;"ITABUNA";"INSTITUTO MUNICIPAL DE EDUCAÄéO AZIZ MARON - IMEAM";"TRAV FRANCISCO BENãCIO S/N - ZONA URBANA";"CENTRO";45600000;"50,51,71,73,75,87,89,128,400,402";10;3913
28;"ITABUNA";"FACULDADE UNIFTC - PRêDIO PRINCIPAL";"PRAÄA JOSê BASTOS, N 50 - ZONA URBANA";"CENTRO";45600080;"10,11,12,13,26,27,28,41,43,49,58,59,60,61,62,295,298,307,312,343,355";21;5532
28;"ITABUNA";"ESCOLA MUNICIPAL TEREZA CRISTINA RIBEIRO ESTRELA";"RUA SETE, S/N - ZONA URBANA";"PARQUE BOA VISTA";45604684;"90,91,95,96,99,105,106,363,370,373,378,381,386";13;4619
